Filename,Foreground Species,Background Species,Remarks
MKNP-8-2017-11-20-06-55-31.mp3,Brown Woodland Warbler,Cabanis's Greenbul;White-starred Robin,
MKNP-8-2017-11-20-07-35-31.mp3,,Cinnamon-chested Bee-eater,
MKNP-8-2017-11-20-08-30-31.mp3,,Brown Woodland Warbler,
MKNP-8-2017-11-20-08-40-31.mp3,,Brown Woodland Warbler,Very faint
MKNP-8-2017-11-20-09-40-31.mp3,Cinnamon Bracken Warbler,Brown Woodland Warbler,
MKNP-8-2017-11-20-10-50-31.mp3,,Cinnamon Bracken Warbler,
MKNP-8-2017-11-20-11-00-31.mp3,Brown Woodland Warbler,,
MKNP-8-2017-11-21-07-00-31.mp3,Brown Woodland Warbler,Brown Woodland Warbler;Chestnut-throated Apalis,
MKNP-8-2017-11-21-09-00-31.mp3,,Cinnamon-chested Bee-eater,"Very faint call at (BS), hard to tell"
MKNP-8-2017-11-21-09-05-31.mp3,Cinnamon Bracken Warbler,Brown Woodland Warbler;Montane White-eye;Mountain Yellow Warbler,
MKNP-8-2017-11-21-09-35-31.mp3,,,
MKNP-8-2017-11-21-09-55-31.mp3,Cinnamon Bracken Warbler,Mountain Yellow Warbler,
MKNP-8-2017-11-21-10-00-31.mp3,Crowned Eagle,,
MKNP-8-2017-11-22-07-10-31.mp3,Brown Woodland Warbler,Mountain Yellow Warbler,
MKNP-8-2017-11-22-08-10-31.mp3,Cinnamon Bracken Warbler,,
MKNP-8-2017-11-22-09-40-31.mp3,,Cinnamon-chested Bee-eater,
MKNP-8-2017-11-22-09-45-31.mp3,Brown Woodland Warbler,,
MKNP-8-2017-11-22-09-50-31.mp3,Brown Woodland Warbler,Hartlaub's Turaco;White-starred Robin,
MKNP-8-2017-11-22-10-35-31.mp3,Brown Woodland Warbler,Brown Woodland Warbler,
MKNP-8-2017-11-22-11-00-31.mp3,Brown Woodland Warbler,Chestnut-throated Apalis,
MKNP-8-2017-11-23-06-30-31.mp3,Brown Woodland Warbler,Red-fronted Parrot,
MKNP-8-2017-11-23-09-00-31.mp3,,Brown Woodland Warbler,Also unclear call
MKNP-8-2017-11-24-07-00-30.mp3,Cinnamon Bracken Warbler,,
MKNP-8-2017-11-24-07-25-30.mp3,,Mountain Yellow Warbler,
MKNP-8-2017-11-24-07-30-30.mp3,,,
MKNP-8-2017-11-24-07-50-30.mp3,Brown Woodland Warbler,Bar-tailed Trogon,
MKNP-8-2017-11-24-08-10-30.mp3,Brown Woodland Warbler,,
MKNP-8-2017-11-24-08-25-30.mp3,,Mountain Yellow Warbler;Brown Woodland Warbler,
MKNP-8-2017-11-24-08-55-30.mp3,Grey-capped Warbler,Montane White-eye,
MKNP-8-2017-11-24-09-50-30.mp3,,Brown Woodland Warbler,
MKNP-8-2017-11-24-10-55-30.mp3,,Brown Woodland Warbler,
MKNP-8-2017-11-24-11-00-30.mp3,,Crowned Eagle,
MKNP-8-2017-11-25-06-40-31.mp3,Brown Woodland Warbler,Red-fronted Parrot,
MKNP-8-2017-11-25-07-15-35.mp3,,Chestnut-throated Apalis,Very faint
MKNP-8-2017-11-25-07-25-35.mp3,Brown Woodland Warbler,Chestnut-throated Apalis,(BS)Very faint
MKNP-8-2017-11-25-09-10-36.mp3,,Chestnut-throated Apalis,
MKNP-8-2017-11-25-09-25-37.mp3,,Brown Woodland Warbler,Very faint
MKNP-8-2017-11-26-07-36-21.mp3,,Chestnut-throated Apalis;Hartlaub's Turaco;Brown Woodland Warbler,
MKNP-8-2017-11-26-07-51-24.mp3,Brown Woodland Warbler,,
MKNP-8-2017-11-26-09-26-35.mp3,,Brown Woodland Warbler,
MKNP-8-2017-11-26-10-06-41.mp3,Brown Woodland Warbler,Brown Woodland Warbler;White-starred Robin,
MKNP-8-2017-11-27-06-55-26.mp3,Cinnamon Bracken Warbler,Brown Woodland Warbler,
MKNP-8-2017-11-27-07-40-35.mp3,Brown Woodland Warbler;Cabanis's Greenbul;Red-fronted Parrot,Mountain Yellow Warbler;Montane White-eye,
MKNP-8-2017-11-27-08-40-47.mp3,Cinnamon Bracken Warbler,Chestnut-throated Apalis;Brown Woodland Warbler,
MKNP-8-2017-11-27-10-06-04.mp3,Crowned Eagle;Chestnut-throated Apalis,,
MKNP-8-2017-11-27-10-41-11.mp3,Brown Woodland Warbler,Crowned Eagle,
MKNP-8-2017-11-27-10-46-12.mp3,Brown Woodland Warbler,Brown Woodland Warbler,
MKNP-8-2017-11-28-06-40-48.mp3,,Brown Woodland Warbler;White-headed Wood-hoopoe,
MKNP-8-2017-11-28-08-16-07.mp3,Cinnamon Bracken Warbler,,
MKNP-10-2017-11-20-06-47-36.mp3,Montane White-eye;Brown Woodland Warbler,,
MKNP-10-2017-11-20-06-52-38.mp3,Montane White-eye;White-starred Robin;Brown Woodland Warbler,Chestnut-throated Apalis,
MKNP-10-2017-11-20-06-57-39.mp3,Mountain Yellow Warbler;Montane White-eye;Brown Woodland Warbler,Chestnut-throated Apalis,
MKNP-10-2017-11-20-07-07-41.mp3,Montane White-eye;Brown Woodland Warbler,Chestnut-throated Apalis,
MKNP-10-2017-11-20-07-12-42.mp3,,Brown Woodland Warbler;Chestnut-throated Apalis;White-starred Robin,
MKNP-10-2017-11-20-07-27-45.mp3,White-starred Robin;Brown Woodland Warbler,,
MKNP-10-2017-11-20-08-22-56.mp3,Brown Woodland Warbler,,
MKNP-10-2017-11-20-08-32-58.mp3,Cinnamon Bracken Warbler;Mountain Yellow Warbler,,
MKNP-10-2017-11-20-08-43-00.mp3,,,
MKNP-10-2017-11-20-08-53-03.mp3,Chestnut-throated Apalis,White-starred Robin,
MKNP-10-2017-11-20-09-08-06.mp3,Crowned Eagle,,
MKNP-10-2017-11-20-09-28-10.mp3,Mountain Yellow Warbler,,
MKNP-10-2017-11-20-09-33-11.mp3,,,
MKNP-10-2017-11-20-09-53-15.mp3,Mountain Yellow Warbler,,
MKNP-10-2017-11-20-09-58-16.mp3,Mountain Yellow Warbler,,
MKNP-10-2017-11-20-10-13-19.mp3,Montane White-eye,Cinnamon Bracken Warbler,
MKNP-10-2017-11-20-10-58-29.mp3,Mountain Yellow Warbler,Montane Oriole,
MKNP-10-2017-11-21-06-32-38.mp3,Brown Woodland Warbler;Mountain Yellow Warbler;Montane White-eye,Chestnut-throated Apalis,
MKNP-10-2017-11-21-06-52-42.mp3,Brown Woodland Warbler,,
MKNP-10-2017-11-21-06-57-43.mp3,Brown Woodland Warbler,,
MKNP-10-2017-11-21-07-37-51.mp3,Brown Woodland Warbler;Montane White-eye,,
MKNP-10-2017-11-21-07-42-52.mp3,Brown Woodland Warbler,Montane White-eye,
MKNP-10-2017-11-21-07-47-53.mp3,Mountain Yellow Warbler;Brown Woodland Warbler,,
MKNP-10-2017-11-21-07-52-54.mp3,Mountain Yellow Warbler;Brown Woodland Warbler,Montane White-eye,
MKNP-10-2017-11-21-08-12-59.mp3,Montane White-eye;Brown Woodland Warbler;Mountain Yellow Warbler,White-starred Robin,
MKNP-10-2017-11-21-08-23-01.mp3,Brown Woodland Warbler,,
MKNP-10-2017-11-21-08-28-02.mp3,Brown Woodland Warbler,,
MKNP-10-2017-11-21-08-43-06.mp3,Montane White-eye,Brown Woodland Warbler;Grey Apalis,
MKNP-10-2017-11-21-08-48-07.mp3,Brown Woodland Warbler,Montane White-eye,
MKNP-10-2017-11-21-09-03-10.mp3,Brown Woodland Warbler,,
MKNP-10-2017-11-21-09-13-12.mp3,Cinnamon Bracken Warbler,,
MKNP-10-2017-11-21-09-18-13.mp3,Brown Woodland Warbler,,
MKNP-10-2017-11-21-09-23-14.mp3,Mountain Yellow Warbler,Brown Woodland Warbler,
MKNP-10-2017-11-21-09-38-18.mp3,Brown Woodland Warbler,,
MKNP-10-2017-11-21-09-43-19.mp3,Brown Woodland Warbler,,
MKNP-10-2017-11-21-10-03-23.mp3,,Brown Woodland Warbler,
MKNP-10-2017-11-21-10-23-28.mp3,,,
MKNP-10-2017-11-21-10-43-33.mp3,,,
MKNP-10-2017-11-21-10-53-35.mp3,,Brown Woodland Warbler;White-starred Robin;Montane White-eye,
MKNP-10-2017-11-21-10-58-36.mp3,Brown Woodland Warbler;Mountain Yellow Warbler,,
MKNP-10-2017-11-22-06-42-45.mp3,Yellow-rumped Tinkerbird;Brown Woodland Warbler;Chestnut-throated Apalis;Bar-tailed Trogon;Red-fronted Parrot,,
MKNP-10-2017-11-22-06-47-46.mp3,Red-fronted Parrot,Yellow-rumped Tinkerbird;Grey-backed Camaroptera;Red-fronted Parrot;Chestnut-throated Apalis;Brown Woodland Warbler,
MKNP-10-2017-11-22-07-12-52.mp3,Montane White-eye;Mountain Yellow Warbler,Chestnut-throated Apalis,
MKNP-10-2017-11-22-07-22-54.mp3,Montane White-eye;Brown Woodland Warbler;White-headed Wood-hoopoe;Chestnut-throated Apalis,,
MKNP-10-2017-11-22-08-03-03.mp3,Yellow-rumped Tinkerbird;Mountain Yellow Warbler;Tambourine Dove,Hartlaub's Turaco,
MKNP-10-2017-11-22-08-13-05.mp3,Yellow-rumped Tinkerbird,Brown Woodland Warbler;Chestnut-throated Apalis,
MKNP-10-2017-11-22-08-38-10.mp3,Montane Oriole;White-starred Robin;Brown Woodland Warbler;Chestnut-throated Apalis;Sulphur-breasted Bushshrike,Hartlaub's Turaco,
MKNP-10-2017-11-22-09-28-20.mp3,Yellow-rumped Tinkerbird,,Short time record
MKNP-10-2017-11-22-09-38-22.mp3,,,This is missing in the MP3
MKNP-10-2017-11-22-09-48-24.mp3,Brown Woodland Warbler,,
MKNP-2-2018-06-18-06-30-40.mp3,,Brown Woodland Warbler,BWW at BG is very faint
MKNP-2-2018-06-18-07-15-40.mp3,,,
MKNP-2-2018-06-18-07-35-40.mp3,,,
MKNP-2-2018-06-18-07-45-40.mp3,White-starred Robin;Red-fronted Parrot,,
MKNP-2-2018-06-18-08-00-40.mp3,,,
MKNP-2-2018-06-18-09-15-41.mp3,Brown Woodland Warbler,,
MKNP-2-2018-06-18-09-30-41.mp3,,,
MKNP-2-2018-06-18-09-35-41.mp3,Brown Woodland Warbler,,
MKNP-2-2018-06-18-09-50-41.mp3,,,
MKNP-2-2018-06-18-10-15-41.mp3,,,
MKNP-2-2018-06-18-11-00-41.mp3,,,
MKNP-2-2018-06-19-08-05-42.mp3,Brown Woodland Warbler,Montane White-eye,MW at BG is very faint
MKNP-2-2018-06-19-08-15-42.mp3,Mountain Yellow Warbler;Brown Woodland Warbler,,
MKNP-2-2018-06-19-09-00-42.mp3,Red-fronted Parrot,,
MKNP-2-2018-06-19-11-00-42.mp3,Brown Woodland Warbler,,
MKNP-2-2018-06-20-06-45-42.mp3,,,
MKNP-2-2018-06-20-08-05-42.mp3,,,
MKNP-2-2018-06-20-08-10-42.mp3,Red-fronted Parrot,,
MKNP-2-2018-06-20-08-35-42.mp3,Brown Woodland Warbler,,
MKNP-2-2018-06-20-09-20-42.mp3,,Brown Woodland Warbler,BWW at BG is very faint
MKNP-2-2018-06-20-09-45-42.mp3,,,
MKNP-2-2018-06-21-06-50-42.mp3,Brown Woodland Warbler,Chestnut-throated Apalis,C-tA at BG is very short and faint
MKNP-2-2018-06-21-07-05-42.mp3,,,
MKNP-2-2018-06-21-07-15-42.mp3,Brown Woodland Warbler,Brown Woodland Warbler,
MKNP-2-2018-06-21-07-20-42.mp3,White-starred Robin,,
MKNP-2-2018-06-21-07-40-42.mp3,,Brown Woodland Warbler,
MKNP-2-2018-06-21-08-15-42.mp3,,,
MKNP-2-2018-06-21-08-40-42.mp3,,,
MKNP-2-2018-06-21-09-55-42.mp3,,,
MKNP-2-2018-06-21-10-00-42.mp3,,,
MKNP-2-2018-06-21-10-20-43.mp3,,,
MKNP-2-2018-06-22-07-35-48.mp3,Red-fronted Parrot,Brown Woodland Warbler,
MKNP-2-2018-06-22-08-05-48.mp3,Red-fronted Parrot;Chestnut-throated Apalis;Brown Woodland Warbler,,
MKNP-2-2018-06-22-08-55-48.mp3,Brown Woodland Warbler,,
MKNP-2-2018-06-22-10-05-53.mp3,,White-starred Robin;Chestnut-throated Apalis,
MKNP-2-2018-06-23-06-30-08.mp3,Brown Woodland Warbler,Brown Woodland Warbler,
MKNP-2-2018-06-23-07-25-13.mp3,,,
MKNP-2-2018-06-23-08-45-23.mp3,,Brown Woodland Warbler,
MKNP-2-2018-06-23-09-40-29.mp3,Chestnut-throated Apalis,,
MKNP-2-2018-06-23-09-50-30.mp3,,,
MKNP-2-2018-06-24-06-50-51.mp3,,Brown Woodland Warbler,
MKNP-2-2018-06-24-07-10-54.mp3,,,
MKNP-2-2018-06-24-07-30-57.mp3,Brown Woodland Warbler,,
MKNP-2-2018-06-24-07-45-59.mp3,Brown Woodland Warbler,,
MKNP-2-2018-06-24-08-11-03.mp3,Brown Woodland Warbler,Brown Woodland Warbler,
MKNP-2-2018-06-24-08-26-06.mp3,,Brown Woodland Warbler,
MKNP-2-2018-06-24-09-31-19.mp3,,,
MKNP-2-2018-06-24-10-06-26.mp3,,Narina Trogon;Brown Woodland Warbler,
MKNP-2-2018-06-24-10-41-33.mp3,Brown Woodland Warbler,,
MKNP-2-2018-06-24-10-46-34.mp3,Brown Woodland Warbler,,
MKNP-3-2018-06-18-06-30-40.mp3,,,
MKNP-3-2018-06-18-08-46-07.mp3,,,
MKNP-3-2018-06-18-09-21-13.mp3,,,
MKNP-3-2018-06-19-09-36-40.mp3,,,
MKNP-3-2018-06-19-10-16-48.mp3,,,
MKNP-3-2018-06-19-10-36-52.mp3,,,
MKNP-3-2018-06-20-07-00-32.mp3,,,
MKNP-3-2018-06-20-07-15-35.mp3,White-starred Robin,,
MKNP-3-2018-06-20-08-10-46.mp3,,,
MKNP-3-2018-06-20-08-35-51.mp3,,Grey-backed Camaroptera,
MKNP-3-2018-06-20-10-31-13.mp3,,,
MKNP-3-2018-06-21-06-55-55.mp3,,Red-fronted Parrot;Brown Woodland Warbler,
MKNP-3-2018-06-21-08-06-08.mp3,,White-starred Robin,
MKNP-3-2018-06-21-10-11-33.mp3,,White-starred Robin,
MKNP-3-2018-06-22-06-40-14.mp3,,,
MKNP-3-2018-06-22-06-50-16.mp3,,Brown Woodland Warbler,BWW is very Faint
MKNP-3-2018-06-22-07-30-24.mp3,,Brown Woodland Warbler,
MKNP-3-2018-06-22-08-05-31.mp3,,,
MKNP-3-2018-06-22-08-40-38.mp3,,Brown Woodland Warbler,
MKNP-3-2018-06-22-08-50-40.mp3,White-starred Robin,Red-fronted Parrot,
MKNP-3-2018-06-22-10-30-59.mp3,,Brown Woodland Warbler,
MKNP-3-2018-06-23-09-16-08.mp3,,,
MKNP-3-2018-06-23-10-21-21.mp3,,,
MKNP-3-2018-06-23-10-41-24.mp3,,,
MKNP-3-2018-06-23-10-56-27.mp3,,,
MKNP-3-2018-06-24-06-46-02.mp3,,,
MKNP-3-2018-06-24-08-06-18.mp3,,,
MKNP-3-2018-06-25-07-05-29.mp3,,,
MKNP-3-2018-06-25-07-50-38.mp3,Red-fronted Parrot,White-starred Robin,
MKNP-3-2018-06-25-09-25-57.mp3,,,
MKNP-3-2018-06-25-10-11-06.mp3,,Brown Woodland Warbler,
MKNP-3-2018-06-25-10-21-08.mp3,,,
MKNP-3-2018-06-26-09-11-19.mp3,Brown Woodland Warbler,,
MKNP-3-2018-06-27-07-36-24.mp3,,,
MKNP-3-2018-06-27-08-36-36.mp3,,Brown Woodland Warbler,BWW is very Faint
MKNP-3-2018-06-27-10-01-53.mp3,,,
MKNP-3-2018-06-29-07-36-13.mp3,,,
MKNP-3-2018-06-29-07-41-14.mp3,,Brown Woodland Warbler,BWW is very Faint
MKNP-3-2018-06-29-07-51-16.mp3,,Brown Woodland Warbler,
MKNP-3-2018-06-29-09-01-30.mp3,,Brown Woodland Warbler,BWW is very Faint
MKNP-3-2018-06-29-09-31-36.mp3,Hartlaub's Turaco,,
MKNP-3-2018-06-29-09-51-40.mp3,,,
MKNP-3-2018-06-29-10-16-45.mp3,,Brown Woodland Warbler,
MKNP-3-2018-06-30-06-40-26.mp3,,Brown Woodland Warbler,
MKNP-3-2018-06-30-07-10-32.mp3,,Brown Woodland Warbler,
MKNP-3-2018-06-30-07-20-34.mp3,,White-starred Robin;Brown Woodland Warbler,
MKNP-3-2018-06-30-10-36-13.mp3,,Brown Woodland Warbler,
MKNP-3-2018-06-30-10-41-14.mp3,,Brown Woodland Warbler,
MKNP-3-2018-07-01-07-10-56.mp3,,,
MKNP-3-2018-07-01-09-21-22.mp3,,,
MKNP-4-2018-06-18-07-05-30.mp3,Brown Woodland Warbler;Red-fronted Parrot;White-starred Robin;Chestnut-throated Apalis,,
MKNP-4-2018-06-18-07-30-30.mp3,Montane White-eye;Brown Woodland Warbler,Red-fronted Parrot,
MKNP-4-2018-06-18-08-05-30.mp3,,Red-fronted Parrot;Chestnut-throated Apalis,C-t A is faint
MKNP-4-2018-06-18-08-20-30.mp3,,Brown Woodland Warbler,
MKNP-4-2018-06-18-10-30-30.mp3,Brown Woodland Warbler;Chestnut-throated Apalis,,
MKNP-4-2018-06-18-10-40-30.mp3,Chestnut-throated Apalis,,
MKNP-4-2018-06-19-07-20-30.mp3,Brown Woodland Warbler,Red-fronted Parrot,
MKNP-4-2018-06-19-08-00-30.mp3,,Red-fronted Parrot;White-starred Robin,
MKNP-4-2018-06-19-08-30-30.mp3,,Red-fronted Parrot,R-f P is faint
MKNP-4-2018-06-19-10-20-30.mp3,,Brown Woodland Warbler,
MKNP-4-2018-06-19-10-35-30.mp3,,Red-fronted Parrot,R-f P is faint
MKNP-4-2018-06-20-06-50-29.mp3,Brown Woodland Warbler;Chestnut-throated Apalis,Red-fronted Parrot,
MKNP-4-2018-06-20-07-35-29.mp3,Chestnut-throated Apalis,,
MKNP-4-2018-06-20-07-40-29.mp3,,Brown Woodland Warbler;White-starred Robin;Chestnut-throated Apalis,
MKNP-4-2018-06-20-09-55-29.mp3,African Dusky Flycatcher;Chestnut-throated Apalis,Red-fronted Parrot,R-f P is faint
MKNP-4-2018-06-21-07-05-29.mp3,Red-fronted Parrot,Montane White-eye,
MKNP-4-2018-06-21-07-10-29.mp3,Brown Woodland Warbler,,
MKNP-4-2018-06-21-07-15-29.mp3,Brown Woodland Warbler;White-starred Robin,,
MKNP-4-2018-06-21-08-10-29.mp3,Brown Woodland Warbler;Chestnut-throated Apalis;Red-fronted Parrot,,
MKNP-4-2018-06-21-09-05-29.mp3,Brown Woodland Warbler,,
MKNP-4-2018-06-21-10-45-29.mp3,,Narina Trogon,
MKNP-4-2018-06-22-08-10-29.mp3,Brown Woodland Warbler,Chestnut-throated Apalis,
MKNP-4-2018-06-22-09-05-29.mp3,Brown Woodland Warbler;Chestnut-throated Apalis,,
MKNP-4-2018-06-22-10-00-29.mp3,,Red-fronted Parrot;Brown Woodland Warbler,BWW is faint
MKNP-4-2018-06-22-10-45-31.mp3,Crowned Eagle,Red-fronted Parrot,
MKNP-4-2018-06-23-07-20-33.mp3,Brown Woodland Warbler,,
MKNP-4-2018-06-23-07-30-33.mp3,Brown Woodland Warbler;Chestnut-throated Apalis,,
MKNP-4-2018-06-23-09-10-37.mp3,Brown Woodland Warbler;Chestnut-throated Apalis,Red-fronted Parrot,R-f P is faint
MKNP-4-2018-06-23-10-45-41.mp3,Brown Woodland Warbler,Red-fronted Parrot;Chestnut-throated Apalis,
MKNP-4-2018-06-23-11-00-41.mp3,Brown Woodland Warbler;Chestnut-throated Apalis,Red-fronted Parrot,
MKNP-4-2018-06-24-06-50-55.mp3,Mountain Greenbul;Brown Woodland Warbler,,
MKNP-4-2018-06-24-08-36-04.mp3,,Brown Woodland Warbler,
MKNP-4-2018-06-24-08-51-05.mp3,African Goshawk,Brown Woodland Warbler,
MKNP-4-2018-06-24-09-41-08.mp3,Brown Woodland Warbler,Chestnut-throated Apalis,
MKNP-4-2018-06-24-10-46-15.mp3,Brown Woodland Warbler;African Dusky Flycatcher,,
MKNP-4-2018-06-25-06-30-42.mp3,Montane White-eye;Brown Woodland Warbler;Mountain Greenbul,Chestnut-throated Apalis,
MKNP-4-2018-06-25-07-55-59.mp3,,Brown Woodland Warbler,
MKNP-4-2018-06-25-09-01-12.mp3,Brown Woodland Warbler,,
MKNP-4-2018-06-26-06-36-08.mp3,Brown Woodland Warbler;Montane White-eye;Red-fronted Parrot,Chestnut-throated Apalis;Narina Trogon,
MKNP-4-2018-06-26-07-21-17.mp3,Brown Woodland Warbler,Red-fronted Parrot,R-f P is faint
MKNP-4-2018-06-26-09-06-38.mp3,,Chestnut-throated Apalis;Brown Woodland Warbler,
MKNP-4-2018-06-26-10-11-51.mp3,,Red-fronted Parrot;Brown Woodland Warbler,
MKNP-4-2018-06-27-08-05-51.mp3,Brown Woodland Warbler,Chestnut-throated Apalis,
MKNP-4-2018-06-27-08-56-01.mp3,Brown Woodland Warbler,Red-fronted Parrot,R-f P is faint
MKNP-4-2018-06-27-09-06-03.mp3,Brown Woodland Warbler;Chestnut-throated Apalis,Red-fronted Parrot,
MKNP-4-2018-06-27-09-41-10.mp3,Chestnut-throated Apalis;Brown Woodland Warbler,,
MKNP-4-2018-06-27-10-56-25.mp3,Brown Woodland Warbler,Red-fronted Parrot,
MKNP-4-2018-06-28-07-51-12.mp3,,,
MKNP-4-2018-06-28-10-16-42.mp3,Chestnut-throated Apalis,Brown Woodland Warbler,
MKNP-4-2018-06-28-10-36-46.mp3,Brown Woodland Warbler,,
MKNP-5-2018-06-18-07-30-11.mp3,Brown Woodland Warbler,,
MKNP-5-2018-06-18-09-00-11.mp3,,Red-fronted Parrot,R-f P is very faint
MKNP-5-2018-06-18-09-15-11.mp3,Mountain Yellow Warbler;African Dusky Flycatcher,,
MKNP-5-2018-06-18-10-00-11.mp3,African Dusky Flycatcher;Mountain Yellow Warbler,,
MKNP-5-2018-06-19-07-05-11.mp3,Brown Woodland Warbler,,
MKNP-5-2018-06-19-07-35-11.mp3,,,
MKNP-5-2018-06-19-08-00-11.mp3,Hartlaub's Turaco,Brown Woodland Warbler,
MKNP-5-2018-06-19-08-10-11.mp3,Red-fronted Parrot,,
MKNP-5-2018-06-19-10-20-11.mp3,,Brown Woodland Warbler,BWW call is faint
MKNP-5-2018-06-19-10-25-11.mp3,,,
MKNP-5-2018-06-19-10-45-11.mp3,,Brown Woodland Warbler,
MKNP-5-2018-06-20-06-30-11.mp3,Brown Woodland Warbler;Montane White-eye,Red-fronted Parrot,
MKNP-5-2018-06-20-06-45-11.mp3,,Brown Woodland Warbler,BWW call is faint
MKNP-5-2018-06-20-07-20-11.mp3,Hartlaub's Turaco;Brown Woodland Warbler,,
MKNP-5-2018-06-20-08-25-11.mp3,Brown Woodland Warbler,Red-fronted Parrot,
MKNP-5-2018-06-20-08-50-11.mp3,,,
MKNP-5-2018-06-20-09-05-11.mp3,Brown Woodland Warbler,,
MKNP-5-2018-06-20-10-30-11.mp3,Brown Woodland Warbler,Hartlaub's Turaco,
MKNP-5-2018-06-20-10-40-11.mp3,Brown Woodland Warbler;Montane White-eye,,
MKNP-5-2018-06-20-10-50-11.mp3,,,
MKNP-5-2018-06-21-07-00-11.mp3,Brown Woodland Warbler,,
MKNP-5-2018-06-21-07-25-11.mp3,Brown Woodland Warbler,,
MKNP-5-2018-06-21-08-55-11.mp3,,,
MKNP-5-2018-06-21-09-15-11.mp3,,,
MKNP-5-2018-06-21-11-00-11.mp3,,Brown Woodland Warbler,
MKNP-5-2018-06-22-07-20-11.mp3,Brown Woodland Warbler,Brown Woodland Warbler,
MKNP-5-2018-06-22-08-05-11.mp3,Brown Woodland Warbler;Hartlaub's Turaco,,
MKNP-5-2018-06-22-08-30-11.mp3,Brown Woodland Warbler;Red-fronted Parrot,,
MKNP-5-2018-06-22-08-40-11.mp3,Cinnamon Bracken Warbler;Montane White-eye,,
MKNP-5-2018-06-22-09-05-11.mp3,Brown Woodland Warbler,,
MKNP-5-2018-06-22-09-55-11.mp3,Brown Woodland Warbler,Montane White-eye,
MKNP-5-2018-06-22-10-05-11.mp3,Brown Woodland Warbler,,
MKNP-5-2018-06-22-11-00-11.mp3,Chestnut-throated Apalis;Brown Woodland Warbler,,
MKNP-5-2018-06-23-09-00-14.mp3,Brown Woodland Warbler,,
MKNP-5-2018-06-23-11-00-14.mp3,,,
MKNP-5-2018-06-24-07-15-25.mp3,Brown Woodland Warbler,,
MKNP-5-2018-06-24-07-55-32.mp3,Red-fronted Parrot;Brown Woodland Warbler;Hartlaub's Turaco,Chestnut-throated Apalis,
MKNP-5-2018-06-24-08-30-32.mp3,Brown Woodland Warbler,,
MKNP-5-2018-06-24-08-50-34.mp3,,White-starred Robin,
MKNP-5-2018-06-24-09-55-41.mp3,,Brown Woodland Warbler,
MKNP-5-2018-06-25-08-10-33.mp3,,Red-fronted Parrot,
MKNP-5-2018-06-25-08-20-35.mp3,Brown Woodland Warbler,Montane White-eye,
MKNP-5-2018-06-25-08-45-40.mp3,Brown Woodland Warbler,,
MKNP-5-2018-06-26-06-35-32.mp3,Brown Woodland Warbler,Red-fronted Parrot,
MKNP-5-2018-06-26-08-00-32.mp3,,,
MKNP-5-2018-06-26-08-30-32.mp3,,White-starred Robin,
MKNP-5-2018-06-26-08-45-32.mp3,Brown Woodland Warbler,Hartlaub's Turaco,
MKNP-5-2018-06-26-09-35-33.mp3,,,
MKNP-5-2018-06-26-10-10-34.mp3,,,
MKNP-5-2018-06-26-10-40-37.mp3,,,
MKNP-6-2018-06-18-06-40-07.mp3,Brown Woodland Warbler,,
MKNP-6-2018-06-18-06-45-07.mp3,Red-fronted Parrot,Brown Woodland Warbler,
MKNP-6-2018-06-18-10-00-05.mp3,Cinnamon Bracken Warbler;Brown Woodland Warbler,,
MKNP-6-2018-06-18-10-45-05.mp3,Cabanis's Greenbul,,
MKNP-6-2018-06-19-07-05-02.mp3,Cinnamon Bracken Warbler;Brown Woodland Warbler,,
MKNP-6-2018-06-19-07-20-02.mp3,Cinnamon Bracken Warbler;Brown Woodland Warbler,White-starred Robin,
MKNP-6-2018-06-19-09-15-01.mp3,Cinnamon Bracken Warbler,Brown Woodland Warbler,
MKNP-6-2018-06-19-10-10-01.mp3,,Brown Woodland Warbler,
MKNP-6-2018-06-20-07-05-57.mp3,Red-fronted Parrot;Brown Woodland Warbler;Cinnamon Bracken Warbler,Hartlaub's Turaco;Montane White-eye,
MKNP-6-2018-06-20-08-15-56.mp3,Brown Woodland Warbler;Montane White-eye,,
MKNP-6-2018-06-20-08-45-56.mp3,Brown Woodland Warbler,,
MKNP-6-2018-06-20-09-05-55.mp3,,Brown Woodland Warbler,
MKNP-6-2018-06-20-09-10-55.mp3,Cinnamon Bracken Warbler,Chestnut-throated Apalis,
MKNP-6-2018-06-20-10-10-54.mp3,Cinnamon Bracken Warbler;Hartlaub's Turaco,,
MKNP-6-2018-06-20-10-15-54.mp3,Montane White-eye;Hartlaub's Turaco,,
MKNP-6-2018-06-20-10-30-54.mp3,,,
MKNP-6-2018-06-21-10-05-49.mp3,,Brown Woodland Warbler,
MKNP-6-2018-06-21-10-30-49.mp3,Brown Woodland Warbler,,
MKNP-6-2018-06-22-10-10-43.mp3,Brown Woodland Warbler,Cinnamon Bracken Warbler,
MKNP-6-2018-06-22-10-25-43.mp3,,Brown Woodland Warbler,
MKNP-6-2018-06-23-06-30-42.mp3,Cinnamon Bracken Warbler,Chestnut-throated Apalis,
MKNP-6-2018-06-23-06-40-42.mp3,,Cinnamon Bracken Warbler;Brown Woodland Warbler,
MKNP-6-2018-06-23-10-25-51.mp3,Mountain Yellow Warbler,,
MKNP-6-2018-06-23-10-40-51.mp3,Brown Woodland Warbler,,
MKNP-6-2018-06-24-07-10-17.mp3,White-starred Robin;Brown Woodland Warbler,Cinnamon Bracken Warbler,
